YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,NumberOfWindows,Claim,Building_Age,Geo_Code_13201,Geo_Code_13204,Geo_Code_13205,Geo_Code_13206,Geo_Code_13207,Geo_Code_21231,Geo_Code_31555,Geo_Code_33063,Geo_Code_34172,Geo_Code_38185,Geo_Code_42218,Geo_Code_54395,Geo_Code_6083,Geo_Code_6088,Geo_Code_63113,Geo_Code_75116,Geo_Code_83137,Geo_Code_92004,Geo_Code_OTHER,Building_Type_2,Building_Type_3,Building_Type_4,Log_Building_Dimension,Protection_Score
2015,0.997260274,0,1,0,0,0,997.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.905753276311464,1
2013,1.0,1,1,0,0,0,3336.0,5.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.112827478751374,1
2013,1.0,0,1,0,0,0,3270.0,7.0,1,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.092851027538384,1
2015,1.0,0,1,0,0,0,3270.0,7.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.092851027538384,1
2013,0.665753425,0,0,1,1,1,300.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.707110264748875,2
2012,1.0,1,0,1,1,1,2235.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.71244383427499,2
2012,1.0,0,0,1,1,1,1400.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.244941546337007,2
2015,1.0,1,1,0,0,0,5586.0,5.0,0,37.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.628197749459149,1
2016,1.0,1,1,0,0,0,5586.0,5.0,0,38.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.628197749459149,1
2014,1.0,0,1,0,0,0,800.0,4.0,1,47.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.68586094706836,1
2013,0.893150685,0,0,1,1,1,300.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.707110264748875,2
2013,1.0,0,0,1,1,1,4310.0,4.0,1,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.368925174747135,2
2012,1.0,0,0,1,1,1,2160.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.6783263565068856,2
2015,1.0,0,1,0,0,0,650.0,3.0,1,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.478509642208569,1
2012,1.0,0,1,0,0,0,210.0,2.0,0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.351858133476067,1
2012,1.0,0,1,0,0,0,7063.0,7.0,1,60.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.862766742283796,1
2013,1.0,0,1,0,0,0,1696.0,5.0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.436617265234227,1
2015,1.0,0,1,0,0,0,740.0,4.0,0,75.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.608000625296087,1
2016,0.024590164,1,1,0,0,0,3300.0,2.0,0,59.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.101980731853192,1
2013,1.0,0,1,0,0,0,350.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.860786223465865,1
2012,1.0,1,1,1,1,1,400.0,4.0,0,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,3
2014,0.0,0,1,1,1,1,1000.0,4.0,1,44.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.90875477931522,3
2015,0.893150685,0,1,1,1,1,162.0,4.0,0,45.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.093750200806762,3
2014,1.0,0,0,1,1,1,320.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.771441123130016,2
2016,0.99726776,0,0,1,1,1,320.0,4.0,0,56.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.771441123130016,2
2015,0.580821918,1,1,1,1,1,18000.0,4.0,1,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9.798182590890704,3
2012,1.0,0,1,1,1,1,1225.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.111512116496157,3
2015,1.0,0,0,1,1,1,400.0,4.0,0,55.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,2
2013,0.832876712,0,0,1,1,1,270.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.602118820879701,2
2012,1.0,0,1,0,0,0,740.0,4.0,0,42.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.608000625296087,1
2012,1.0,0,1,0,0,0,1150.0,3.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.048386408721883,1
2015,1.0,0,1,0,0,0,4200.0,4.0,1,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.343077871169383,1
2015,0.260273973,0,1,0,0,0,100.0,3.0,0,215.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4.61512051684126,1
2013,0.747945205,1,0,1,1,1,900.0,4.0,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.803505257608338,2
2012,1.0,1,0,1,1,1,9920.0,4.0,1,32.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,9.202409001649903,2
2015,1.0,0,1,1,1,1,2625.0,4.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.873217054862741,3
2013,1.0,0,1,0,0,0,5350.0,7.0,0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.585038738311304,1
2014,0.915068493,1,1,1,1,1,270.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.602118820879701,3
2012,1.0,0,0,1,1,1,3406.0,4.0,0,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.133587417660966,2
2012,1.0,0,1,0,0,0,3700.0,7.0,1,27.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.216358332386156,1
2015,1.0,0,1,0,0,0,3700.0,7.0,1,30.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.216358332386156,1
2012,0.418032787,0,1,0,0,0,3369.0,3.0,0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.122668023346407,1
2013,1.0,0,1,0,0,0,3369.0,3.0,1,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.122668023346407,1
2014,1.0,0,1,0,0,0,3369.0,3.0,1,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.122668023346407,1
2013,0.104109589,0,1,1,1,1,4846.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.486115235845377,3
2014,1.0,0,1,1,1,1,7887.0,4.0,1,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.973097896282471,3
2013,1.0,0,1,1,1,1,1300.0,4.0,1,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.170888478512505,3
2014,0.769863014,0,1,1,1,1,1300.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.170888478512505,3
2013,1.0,1,1,0,0,0,4000.0,4.0,1,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.294299608857235,1
2014,1.0,1,1,0,0,0,4000.0,4.0,0,34.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.294299608857235,1
2013,1.0,0,1,0,0,0,171.0,3.0,1,83.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.147494476813453,1
2015,1.0,0,1,0,0,0,171.0,3.0,0,85.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.147494476813453,1
2013,1.0,0,1,0,0,0,570.0,2.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.3473892096560105,1
2014,1.0,0,0,1,1,1,65.0,4.0,0,54.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4.189654742026425,2
2016,0.99726776,0,1,0,0,0,367.0,4.0,0,31.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.908082938168931,1
2013,1.0,1,0,1,1,1,200.0,4.0,1,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.303304908059076,2
2012,1.0,1,0,1,1,1,400.0,4.0,1,52.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,2
2013,1.0,0,0,1,1,1,400.0,4.0,0,33.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,2
2016,1.0,0,0,1,1,1,400.0,4.0,0,36.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,2
2012,1.0,0,1,0,0,0,400.0,4.0,0,72.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,1
2016,1.0,0,1,0,0,0,400.0,4.0,0,76.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,1
2012,1.0,0,1,0,0,0,400.0,4.0,0,92.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,1
2014,1.0,0,1,0,0,0,6300.0,5.0,1,37.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.748463629942055,1
2012,1.0,0,1,0,0,0,250.0,5.0,0,122.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.5254529391317835,1
2014,1.0,0,1,0,0,0,750.0,3.0,0,114.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.621405651764134,1
2013,0.024657534,0,1,1,1,1,400.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.993961427306569,3
2015,1.0,0,1,0,0,0,660.0,5.0,1,66.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.493753839851686,1
2013,1.0,0,1,0,0,0,1100.0,3.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.00397413672268,1
2013,1.0,0,1,0,0,0,530.0,6.0,0,64.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.274762021241939,1
2012,1.0,0,1,0,0,0,3269.0,4.0,0,37.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.0925452638913,1
2014,1.0,0,1,0,0,0,3269.0,4.0,1,39.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.0925452638913,1
2015,1.0,0,1,0,0,0,3269.0,4.0,0,40.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.0925452638913,1
2013,0.0,0,0,1,1,1,300.0,4.0,0,43.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,5.707110264748875,2
2013,1.0,0,1,0,0,0,640.0,4.0,0,62.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.46302945692067,1
2015,1.0,0,0,1,1,1,530.0,4.0,0,35.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.274762021241939,2
2013,1.0,0,1,0,0,0,450.0,3.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,6.111467339502679,1
2013,1.0,0,1,0,0,0,3800.0,7.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,8.24301946898925,1
2014,0.476712329,1,1,0,0,0,1140.0,3.0,1,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,7.039660349862076,1
2013,1.0,0,1,0,0,0,400.0,5.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.993961427306569,1
2012,1.0,0,0,1,1,1,130.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,4.875197323201151,2
2012,1.0,0,0,1,1,1,243.0,4.0,0,52.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.497168225293202,2
2013,0.865753425,0,0,1,1,1,243.0,4.0,0,53.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,5.497168225293202,2
